Kata,TF-IDF
ramah,0.0010579871799544678
ramai,0.00012048493526602297
rambut,0.000130379825325685
random,0.00012034001100732103
rantai,0.0002390386545078455
rapat,0.0003473865360617908
rapi,0.01239686591386882
rapiato,0.0002403702600526109
rapih,0.007285830344129117
rapihhh,0.00046725495741297253
rapihnya,0.00011293302659398008
rarely,5.6207664739998756e-05
rasa,0.0008591610064187412
rasain,6.987980289200817e-05
rata,0.00014536502837937155
rating,0.00040785751448774095
rawan,8.807781197762303e-05
rbuam,8.717130971079283e-05
ready,0.0003923811842201987
real,0.00026013007594611774
really,6.806320632104513e-05
rebranding,0.0002655220073832167
rebu,8.007177795812168e-05
recomen,0.00012823207086131756
recomendes,0.00012512411034188225
recommend,0.00029613489528455204
recommensed,0.00015089406573503785
refund,0.0005522325251222112
regular,0.0004047774261614948
reguler,0.0006154348878748059
reject,0.0006676830605405199
rejek,0.00012057260182370656
rekam,5.854523558122251e-05
rekat,0.00010367566844885024
rekom,0.00011170025199917289
rekomed,0.00010243797015699094
rekomen,0.00046742005815380715
rekomendasi,0.005605369397274532
rekomendednilai,8.389283870128242e-05
relatif,0.00029012035486263845
remaja,0.00011477944412506635
reminder,5.854523558122251e-05
rencana,0.00011728359510304007
rendah,0.000471587804394959
rendam,0.0001083414541257333
renggang,0.00017323092876799705
rentang,0.00016674095195073763
reorder,0.0002632963586879221
repeat,0.0014431814776126434
repot,0.0004922429670792658
repurchase,6.987980289200817e-05
request,0.00022326662105089071
reseler,7.443373209501387e-05
resi,6.92166846844565e-05
resiko,8.763748416846674e-05
resleting,0.0023162247680825862
resletingkancingnya,8.114613425148558e-05
resletingnya,0.0005278033886384534
resmi,0.00011107532480071743
resolusi,0.00025025364337058226
respom,0.00011838632605940636
respon,0.004779615259424638
respond,0.00015747116401410943
respondnya,0.00012234453115513174
responnya,0.000287636782532398
responpelayanan,0.00017274805831959126
respons,0.0003512856091690633
response,0.0006719448655210034
responsif,0.0013440751614981151
responsive,0.0003309731023546084
responya,0.00013104868570635277
restock,8.180071994935246e-05
retail,5.3699417796699745e-05
retak,0.00026001824161462896
retsletingnya,6.466415938791356e-05
retsletting,0.00011928971606508269
retur,0.0002376109013158558
retur2,5.85273918731346e-05
return,0.0005555121197605217
review,0.0006997084116765613
reviewer,6.273991825372087e-05
reviewnya,3.9185110113794444e-05
rhodey,0.0002369880901264728
ribetnya,6.374018739406535e-05
ribsnyaa,0.0002049334786798311
ribu,0.0017798186305051941
ribut,7.573883916944534e-05
ributin,4.0850285282569456e-05
ringan,0.0013500526819118948
ringkih,0.00014185174013145604
rise,0.00010628823530361986
riset,7.7111330111875e-05
risih,0.00018556277963287045
risiko,5.528627392633896e-05
risleting,0.0001007182398924049
rnd,5.803154639380965e-05
ro,8.285676690908473e-05
robek,0.0021041817747669465
rober,0.0001292157419001895
robot,0.00018838174253074888
rogoh,8.714263363366362e-05
rokok,0.00015585519714892126
rontok,0.00014035409967863235
royak,0.00010333785021806935
rp475000,7.758491263373113e-05
ruang,9.77669619853403e-05
rugi,0.0005832767005442436
rumah,0.00017329705460162595
rumit,0.0010652229675475837
runcing,0.00013533573347847342
rupa,0.00016132742574668051
rupiah,0.00012404034656176863
rusa,0.00011444772462359066
rusak,0.0027919668864748934
saat,0.0002856924779674959
sabar,0.0001476718170289868
sablon,0.0056220661717111325
sablonanya,0.000177177944521431
sablonya,0.00017567870340038446
sabtu,0.0002935000335629761
sabuk,0.001239181306724619
sabukgesper,0.00016211098028275046
sad,5.096875613494738e-05
sadar,0.00016995767504758357
safety,5.728824500905384e-05
sahabat,0.00023298466566545553
saing,0.00017642430858730017
saja,0.0013997652840300587
sajaaa,0.00020808913548105187
sajaterimakasih,0.00012014110514067981
saku,0.00205372888259081
salah,0.006607937500201769
sale,0.00011522849255964672
saller,0.00015178615704418877
sama,0.012372725486730544
sama2,0.0003406516533446361
sambung,0.00013071034987574738
same,7.5151740537833e-05
sampah,6.251751175723686e-05
sampai,0.003938485889248
sampai2,0.00010222548772374279
sampenya,0.00011201265302754294
samping,0.0009600489374601926
sana,0.00021949960020097842
sand,7.794869102293953e-05
sangat,0.010122145837599893
sanggah,0.00015161000917874893
sanggup,6.985533081314576e-05
sangking,0.00013742625643988068
sangkut,0.0003722692379324361
santai,0.00037241777912128387
santaicasual,8.979627508534168e-05
sapa,0.00013003404250952567
saputangan,3.9185110113794444e-05
saran,0.0012977622176194687
sarana,5.2323222897104725e-05
sari,7.755670079131868e-05
saring,0.00040737182778350473
satin,7.16772868992384e-05
satu,0.0026642593367689287
satu2,0.00012048493526602297
satudua,9.050841761442043e-05
saya,0.004921586427058839
sayaang,0.00013836500499574448
sayang,0.0023939830888897993
sbl,0.00023137491921113325
scam,9.229776093231826e-05
screamous,0.00012749737538658964
scretch,0.0001296840078295722
sd,5.228632437893682e-05
sdg,7.693109608079608e-05
sdkit,9.061368330016807e-05
seam,6.806320632104513e-05
seamless,3.75758702689165e-05
seauai,0.00018562066984840114
sebelumya,8.729396869624119e-05
second,0.0002036111315292185
sedang,0.00022559963826348402
sederhana,0.00013941348651267275
sedia,0.00069529051417766
sedih,4.419798354431941e-05
sedikit,0.004045765065878993
sedikitcenderung,5.322838650893817e-05
sedkit,0.00021293360333212474
segala,0.00011554548106294812
segel,5.663620832259464e-05
segera,0.0002836541613363769
segi,0.0003790135668024812
segiempat,0.00011022370091744119
segitu,0.002623742056900668
segitumah,0.00015306364865997756
sehari2,0.00020179810008357134
seharihari,0.00011274253138406869
sejak,0.00011477944412506635
sejuk,0.00018609951133882928
seka,9.067714298494326e-05
sekali,0.006312426030397484
sekalimulai,7.237266815296659e-05
sekalipun,0.00012392473551447268
sekapok2nya,5.928117018408445e-05
sekarang,0.0021132456084928222
sekian,0.0007439618001862897
sekitar,0.00012794922501203876
sekolah,0.00023552066292359324
sekrang,9.137599078852326e-05
selalu,0.0031811653138540726
selamat,0.0017783697183328994
selamatm,0.00014450536425486522
selang,9.916176398914226e-05
selangka,0.00013560148960592517
selangkang,0.0011096916701931457
selap,0.00012117069869060409
selasa,0.0001358191681123845
selecting,8.113456835195014e-05
seler,0.0001646061198548049
selera,0.00024187652654729288
selesai,0.00033211113280165
selisih,0.00040315608152436067
seliwer,6.526931402933273e-05
sellau,8.41577415494026e-05
seller,0.006552734811180114
sellerdapat,0.00012173481575095082
sellernya,0.0008605105843899193
sellerthank,0.0001764887096996924
seluruh,0.00011196082019026372
semata,7.839187599394146e-05
sementara,4.357584307728028e-05
semi,0.0001507024939784803
semingu,9.450968844022154e-05
sempat,0.00043209833382332067
sempet,0.00014967728047662134
sempit,0.0035730169857949422
sempitttsize,0.00016110615603852108
sempurna,0.0004113778041812061
semua,0.003032287544365088
sen,0.00034820965205618307
senang,0.0006814010574679049
sendal,7.59849933865989e-05
sendiri,0.001235841168021093
senen,0.00011265977020092721
sengaja,0.0007234630377030031
senin,0.00019015047755251531
sepatu,0.0004910993362133709
sepenuh,0.00022837962001402202
seperti,0.001416154153087106
seprti,0.00013201003582086234
september,9.000519893540816e-05
septemberbaru,9.000519893540816e-05
seragam,9.619569267492338e-05
serap,0.0010321069411212442
serapp,0.000156434145208409
serasa,0.0001831425050723652
serat,0.00019018458150405274
seret,0.00010526199600968782
seri,6.666103437086866e-05
sering,0.0006615792086049194
sering2,0.00011332682381210938
serinyang,0.000202964736583161
serius,0.000746394481454278
serta,7.798150490734632e-05
service,0.0002508682271313029
servicenya,0.0007100002444907396
ses,0.0002910570485382388
sesak,9.422302217357344e-05
sesal,0.0001462336811761433
sesuai,0.04290719097560094
sesuaibarang,0.00014818538738828918
sesuaiharus,7.547235017803613e-05
sesuaiwkt,0.000147681907048163
sesuia,0.00018091643447966412
set,0.00014702847663653916
setebal,0.00014866997170868342
setip,0.0005477741001094044
setrika,0.00030411933682028026
setsatset,0.00012234453115513174
setting,7.915423776908935e-05
sgtu,0.0002560743337597959
shalat,0.00019343454773626897
shirt,0.0002152096643291987
shop,5.937825218061624e-05
should,5.3699417796699745e-05
siang,0.000242622585275217
siap,0.00020371966518814414
siapa,0.00020228125742187503
sicepat,8.89521129705609e-05
sich,0.00021003737091518067
sih,0.007192091972052162
sihh,5.528627392633896e-05
siii,9.040235960502309e-05
siiih,8.113456835195014e-05
siip,0.00043645788655120724
siippp,0.00010930267628400236
siku,4.7551106008541144e-05
silah,0.00022449713109118447
silver,8.769549053263482e-05
simetris,0.00029960977087070223
simpel,0.0004718450162008417
simple,0.0003131485338461299
singkron,0.00017284588159036582
single,4.182097591741339e-05
sini,0.004906744906137846
sintetik,5.238322682000116e-05
sintetis,0.00023528950411577182
sip,0.0018230147812832087
sipp,0.001385427252229438
sipppp,0.0002484472049689441
sisa,0.0012396128320203907
sisi,0.00033850555365932613
sisir,0.0011232299845853264
sistem,0.00032784625746676803
situ,6.083561569354487e-05
sizechart,0.0001396691744049061
sizenya,0.0006357931377077481
sizing,0.00044873472705233533
sizingnya,0.0003617835578162531
sj,0.00019142406201117708
skg,7.380914404488741e-05
skin,0.00010232368717998295
skinny,0.0005086893174308423
skiny,8.518392417168237e-05
skitar,0.00010970587485688464
skripsi,0.0002910570485382388
skunya,6.41786756375613e-05
slebewww,0.00016027194287096243
sleting,0.00042721475463564676
sletingny,0.0001798640144614977
sletingnya,0.00015029707876468718
slim,0.0020151471515923603
slimfit,0.0020360843935809175
smaller,5.3699417796699745e-05
smart,0.00016005951232097034
smoke,7.364364420826074e-05
smp,8.27715074545517e-05
sneeze,3.9185110113794444e-05
so,0.0008926597047534133
soal,0.0008339190305737623
sobek,0.00239708109400745
sobekaman,0.00013708164456099222
sobekanbolong,0.00010076271391046378
sodara2,6.528107982885219e-05
soft,0.00028833124233729136
softee,8.715961610841854e-05
softstyle,7.854956533020918e-05
softtouch,4.7548174136115825e-05
sold,9.964317611318756e-05
solid,0.00025357381496485563
solusi,6.309339931356844e-05
solutif,0.00012724702973170927
som,7.044367293302829e-05
some,8.365260776467513e-05
somehow,0.0002640688147528014
something,5.717966085748495e-05
sop,0.00011883300604783827
sopan,4.111795633197823e-05
sopansopannya,0.00011357149840569774
sore,0.0003699713817821459
sori,4.684331293275939e-05
sorry,0.0006769117177233584
soso,0.0005240696826568315
space,0.00013398220222064858
spandek,7.748216230652566e-05
spare,6.335016107128865e-05
speed,0.00011444772462359066
sperti,0.0001709168882458316
spesial,9.964317611318756e-05
spesifikasi,0.00017109477533233333
sport,0.0002031272638569389
spot,6.179825014194227e-05
stabil,0.0004908776473549322
standar,0.0018313039582740398
standard,0.00021386632326710566
standart,0.0003492151206175808
standout,7.16228191596771e-05
star,5.6207664739998756e-05
state,9.192804438877524e-05
stated,5.3699417796699745e-05
sticker,0.00025578216467737604
stickernya,0.00015842420430552768
stickernyaaa,0.0002388590054284667
stiker,0.0014093244581925705
stip,9.034336359329002e-05
stitching,9.413399911282393e-05
stocknya,7.509166530773172e-05
stok,0.0013406185771993786
store,0.0011981868224190501
storenya,8.69799225908364e-05
stores,5.3699417796699745e-05
strach,0.00015501156712719306
stracth,7.141446770403071e-05
straight,0.00017398066655190383
strap,9.19389582400249e-05
strapnya,9.19389582400249e-05
streachmelar,0.00017446376365688922
strech,0.0009513066628036922
stretch,0.0016421101484762307
stretching,0.00020336299683102466
stretchy,0.00025735405104463537
stretnya,0.0001543625970316826
strip,9.034336359329002e-05
stud,6.202017328088432e-05
stuff,0.0002118298511347584
style,0.00026215456758913293
stylenya,0.00014881578325624017
stylish,0.00015972516127504502
suami,0.0001321989326464271
suatu,3.681017133512191e-05
sudah,0.0023972566815107068
sui,0.0002484472049689441
suit,3.9185110113794444e-05
suka,0.004543943594205741
sukaa,0.0002369880901264728
sukaaaa,0.00017207959569894664
sukses,0.00189694720118248
sulit,0.0002839419253535768
sumpah,0.0005245094861969454
sungguh,0.00018364170432525235
supaya,5.9316881457079296e-05
super,0.001003243341335803
superb,8.006942385865394e-05
superrrr,8.378354591272398e-05
supplier,0.0001206185609166849
support,7.724062221898007e-05
surprise,6.229889581519956e-05
suruh,0.0003430434537694707
susah,0.0005838181329462326
suspender,0.00011203194822485107
susut,0.0001889409201801734
sweater,4.2650621273655046e-05
syarat,0.0001985013447362676
syg,0.00013602050761858003
system,0.0001962642145477704
systemnya,5.728824500905384e-05
syukur,0.001341120924007768
sz,8.808026048352007e-05
tabel,0.0006385071681974379
tablet,8.177793681143475e-05
tadi,0.00019637532928945065
tag,0.000659039364917439
tagih,0.00014557576127078697
tahan,0.00031464631737325595
tahap,7.250562725433988e-05
tahu,0.0005967794024303707
tahun,0.00028272638391248466
tailor,0.00010036846821159512
tajam,9.138705813099925e-05
tajem,9.19389582400249e-05
takpapa,0.00012798963204561033
taktik,6.595270921533394e-05
takut,0.00028661670738687754
tali,0.0008808574942124651
tambah,0.0011729725499993664
tambahin,0.00010848645259345064
tampak,9.980809715144785e-05
tampil,0.0005297880555982694
tanda,7.478547624595594e-05
tang,9.589160556811587e-05
tangan,0.0008952358840924322
tanggal,0.0017577934544622158
tanggap,0.0003309731023546084
tanggulang,6.669670605599271e-05
tanggung,0.00018206962567588614
tangkas,0.0005490011293598423
tanpa,8.967421840982386e-05
tanya,0.0008848351098752521
tapi,0.0009399741984045932
tara,0.00019800099033616584
target,4.7548174136115825e-05
tarik,0.000965344409348651
tas,0.00044261936088908245
tau,0.0016867321368341504
tau2,5.883658419406379e-05
tawar,0.00023066304042453686
tayangomzetrevenue,3.681017133512191e-05
tb,0.001499357623585051
td,0.00013337216120643493
tdak,0.00022227523373170087
team,7.250796904350031e-05
tebal,0.00627893689709569
tebalberat,8.678041207459308e-05
tebel,0.0022001577334005377
tebelnya,0.0002985693549331075
tee,0.00013265859464871502
tegang,5.227446571814737e-05
teh,9.03131292159999e-05
tekstur,0.00015071977969399346
tekuk,0.00019385531388389868
telah,0.0003921459823691466
telat,0.00035679350264887055
telinga,0.00017533879195606521
teliti,0.000865015398251635
teman,0.00027603883416583817
tembub,0.00011375474052233424
tembus,0.0007339080518922073
tempat,0.0005363494569919413
tempel,0.0005060763719958912
template,0.00011685240495892716
tenaga,7.365410497615241e-05
tenang,8.316169512165559e-05
tenden,0.00012360815793163385
tengah,0.0006183093714498889
tengah2,4.7551106008541144e-05
tengkyu,0.0001295763693638525
tenkyu,0.00012074028320702303
tentang,0.00014979321800274894
tentu,0.0006141825275059185
tepat,0.0011024562010993112
tepi,4.9904048575723923e-05
tepoktipis,0.0001056498391460953
tera,0.00048798921419323013
terang,0.0010283557494956412
terawang,0.0018518531248757576
terikasih,0.00017608894804293384
terima,0.0071253219205582915
terimakasih,0.004538604208709444
terimakassiihhh,0.00012074344106167475
terlalu,0.018496212178481457
tersobekterbuka,8.052064987546214e-05
terterab,8.370361980482133e-05
terus,0.0022198850201377513
tes,0.00019875120751795507
tetap,0.001660557661409909
tetapi,0.00010066421996164414
teteron,9.9155460170106e-05
tettutup,0.00014897556150896295
texture,5.6136930819873e-05
tggi,9.530666212360921e-05
than,9.181130922023859e-05
thank,0.0007010751886680951
thankkksssssss,0.0001673946434773797
thankkkssssssssss,0.0001673946434773797
thanks,0.0022275804191632825
thankyou,0.00014205765287913854
thankyouuu,0.00013477359815219475
that,4.2650621273655046e-05
the,0.0007010272687913451
this,0.00030154354478810713
threads,5.6136930819873e-05
tiap,0.0010249561652328867
tiba,0.0007839420816907783
tida,0.00010928435511079817
tidak,0.044757907102566954
tidur,8.37626792389797e-05
tidurrumahan,4.562661265963397e-05
tie,8.828143445472238e-05
ties,4.2650621273655046e-05
tiga,0.0005672584168659141
tiiipiss,0.00013433472367977624
tim,8.05156729128246e-05
timbang,0.00013181662061651417
time,0.00025780326574950814
timpal,0.00014057528064630653
tinggal,0.00011143058256981885
tinggi,0.01940240163041971
tingkat,0.001364141809344495
tingkatin,4.684331293275939e-05
tip,0.00020541533379681232
tipe,0.0009399600760052008
tipiiiiissss,0.0002484472049689441
tipis,0.022770878030720657
tipiscream,0.00015933674972755507
tipiscuttingnya,0.00011373615919033832
tipisin,0.00010546947658956184
tipiss,0.00017567870340038446
tipistransparan,0.00013356688245246267
tipu,0.00012751939963389088
tisik,7.757788743186686e-05
titik2,0.00010385754204127507
tituan,0.0001678604664920988
tjakep,0.00046092832017302746
tks,0.0007640236464495523
to,0.0008893669843584587
tobat,9.064614943642299e-05
today,8.41577415494026e-05
toko,0.003460857801281584
tokopedia,0.0005747075945857362
tokpednya,4.837821706920779e-05
tolak,0.00022364932102742448
tonjol,8.266907716615067e-05
tons,3.681017133512191e-05
top,0.0024753804178537725
toped,0.0004269793018600765
topi,0.0024765927190418535
topp,0.0001396691744049061
toppp,0.0005397744014401032
total,5.0725400860640444e-05
totalitas,0.00014809503938601205
tpis,0.00013643678704944198
tq,0.00013765702611394457
transaksi,0.00016737545511262173
transparan,7.51232997517254e-05
transport,6.309339931356844e-05
travesty,5.6136930819873e-05
trendi,0.0001103387599053554
trisula,8.940503137536342e-05
trlalu,0.00011261251809522342
true,0.0004899257661432873
tsbsecara,0.00012014110514067981
tspi,0.0001485943285170358
tua,0.0010283692145494014
tubuh,0.0002764027461760438
tuhan,0.0001583885110742697
tuju,0.0005030711327403814
tukang,0.000348649086930063
tukar,0.0009259298098644689
tuker,0.0006665821686238408
tukerannya,7.693109608079608e-05
tulang,0.00015421407269952924
tulis,0.0013534071236978083
tulisanya,0.0002471502461069706
tulul,6.284062569808189e-05
tumben,8.823026290585995e-05
tumpuk,0.00016579400531877136
tumpul,5.6834792801409725e-05
tunda,6.335016107128865e-05
tunggu,0.0004076452315663187
turtle,7.748216230652566e-05
turun,0.0007162240267637327
turunin,0.000183941129290595
turut,0.00014990155710991368
tusuk,0.00021665342345249822
tutor,9.616712020419203e-05
tutup,0.0005696658603148739
twill,0.00015737629154879493
twis,8.855097557165323e-05
uang,0.0001584986207055327
ubah,0.00040393453234579396
ud,9.17347754606106e-05
ujan,0.0001251414234719182
ujung,0.00041951559134018697
ukrn,0.00018122736660033614
ukur,0.0002283688305208689
ukurang,0.00037910865187725537
ukuranya,0.09171121079781304
ukurn,0.00011804561043319278
ukurunya,0.00011799540334407484
ulang,0.0010375766495310606
ulas,0.0005470351862693703
ultah,0.00010516517831839686
ultrabook,8.177793681143475e-05
umempertahankan,6.229889581519956e-05
umm,7.122970503940978e-05
umum,0.000832819618678182
umur,0.00019683952894260866
unacceptable,5.6136930819873e-05
unboxing,0.00014931154610194639
under,0.00039369322913432905
unfinished,3.681017133512191e-05
ungu,0.00025096282925461064
unik,0.00014274415876302328
unit,7.202065227697461e-05
unt,0.00012922207048274252
untuk,0.001745186792662328
untung,0.0009091987973937519
up,0.0006931144599959004
update,0.00012593992604420127
upsize,0.0005140626676375306
urai,5.663620832259464e-05
urus,0.00022078448525961734
usah,0.0001243539579583851
usaha,5.1122646736046054e-05
usang,6.374018739406535e-05
used,4.2650621273655046e-05
user,0.00010642022012163929
usize,6.229889581519956e-05
usually,5.3699417796699745e-05
utama,0.0004384069945305331
utuh,5.322838650893817e-05
uy,0.0001328161931642667
uyyy,5.728824500905384e-05
value,8.518392417168237e-05
varian,0.0007670545471925544
verified,5.128679096571293e-05
versi,0.00012424954300213728
very,0.00043028073520884433
vest,0.00010667364254189518
via,0.00038032826406866557
victoria,0.00010408172287049198
video,0.00024064345585164259
visual,0.00010516517831839686
voucher,8.651019823895083e-05
wa,0.00041030805345653983
waahh,8.383014744301193e-05
wah,0.00022941181399378056
waistbag,8.117450410360397e-05
waistnya,6.413627891265772e-05
wajar,0.0001383172101356445
wajib,0.00016632484352530964
waktu,0.0021234334649367997
walaupun,0.0008323764780576431
wangi,0.00017152843741556853
wanita,0.00015608946693831645
warehousenya,6.338363831151387e-05
warna,0.019459863793488293
warnanyasomoga,0.00017904764819275118
warnaya,0.0002068171877260169
warung,4.562661265963397e-05
wash,4.418895394971626e-05
waspada,8.145743810030263e-05
wasting,0.00011197126972521723
way,0.00010565593407742269
web,0.0001159824069793
webbing,0.00010185640808367493
well,0.0004594163894323086
what,0.0001300514623179628
while,4.2650621273655046e-05
whitenya,9.142456002247907e-05
wib,5.878873035232382e-05
wilayah,6.616114293337838e-05
wind,0.00010766084708872619
windbreaker,7.092284620063045e-05
wing,8.119415445937768e-05
wipe,3.9185110113794444e-05
with,6.806320632104513e-05
wkwkk,6.918820394975645e-05
wkwkw,0.0002809397285210179
wkwkwk,0.0004308986586572519
wkwkwkwkwwkk,6.643432714248297e-05
wokwokwok,0.00014915302738421446
worst,0.00011210215036656079
wort,0.00026777579750546693
worth,0.002684540149055037
worthed,9.586350835297545e-05
wow,5.717966085748495e-05
wrap,5.807729387380708e-05
wrna,0.00010270782881390095
wsrna,0.00010665426830729474
wtf,8.558112023399166e-05
wuihhhh,5.728824500905384e-05
xl,0.004774409096649567
xxl,0.0010622558051558892
xxxl,0.00028856371963707447
xxxxl,0.00010400533719728082
yaaa,0.0003335960003203441
yaaaa,0.00018836274722527829
yaaaaa,0.00013906959989116473
yabesi,9.35975871513355e-05
yah,0.0007799117322119828
yahe,0.00010653016796324634
yahh,0.00012798963204561033
yakin,0.00017027232711976504
yang,0.008491373617164429
yasudahlah,0.0001446852758785195
yauda,0.00019503722527098617
yaudah,6.952428358939842e-05
yaudahlah,0.00012138099158008893
yelow,0.00016992642129699015
yes,3.967911056195938e-05
ykk,6.776434517085985e-05
ykkuntungnya,8.855097557165323e-05
yoo,5.937825218061624e-05
you,0.001022254508435215
your,5.3699417796699745e-05
yuniklo,9.03131292159999e-05
zipper,0.0008908221417973604
zippernya,0.0001419039832761169
zonkk,0.00011362885241542064
